,llave_edcn,fk_municipio,fk_indicador,fk_fecha,valor_edcn
629,629,13248.0,232,2018-01-12,77.78
630,630,13244.0,232,2018-01-12,93.7
631,631,13222.0,232,2018-01-12,88.44
632,632,13212.0,232,2018-01-12,131.97
633,633,13188.0,232,2018-01-12,178.07
634,634,13160.0,232,2018-01-12,107.25
635,635,13140.0,232,2018-01-12,142.59
636,636,13074.0,232,2018-01-12,96.63
637,637,13062.0,232,2018-01-12,86.94
638,638,13052.0,232,2018-01-12,96.91
639,639,13042.0,232,2018-01-12,29.94
640,640,13030.0,232,2018-01-12,79.54
641,641,13006.0,232,2018-01-12,162.09
642,642,13001.0,232,2018-01-12,107.51
643,643,13000.0,232,2018-01-12,104.75
644,644,11001.0,232,2018-01-12,70.41
645,645,8849.0,232,2018-01-12,81.55
646,646,8832.0,232,2018-01-12,104.3
647,647,8770.0,232,2018-01-12,147.95
648,648,8758.0,232,2018-01-12,77.59
649,649,8685.0,232,2018-01-12,96.39
650,650,8675.0,232,2018-01-12,42.67
651,651,8638.0,232,2018-01-12,85.77
652,652,8634.0,232,2018-01-12,97.05
653,653,8606.0,232,2018-01-12,85.19
654,654,8573.0,232,2018-01-12,245.58
655,655,8560.0,232,2018-01-12,99.16
656,656,8558.0,232,2018-01-12,82.59
657,657,8549.0,232,2018-01-12,90.57
658,658,8520.0,232,2018-01-12,94.92
659,659,8436.0,232,2018-01-12,166.92
660,660,8433.0,232,2018-01-12,82.01
661,661,8421.0,232,2018-01-12,89.11
662,662,8372.0,232,2018-01-12,95.81
663,663,8296.0,232,2018-01-12,101.69
664,664,8141.0,232,2018-01-12,99.62
665,665,8137.0,232,2018-01-12,121.93
666,666,8078.0,232,2018-01-12,86.94
667,667,8001.0,232,2018-01-12,99.39
668,668,8000.0,232,2018-01-12,92.81
669,669,5895.0,232,2018-01-12,94.49
670,670,5893.0,232,2018-01-12,83.64
671,671,5890.0,232,2018-01-12,48.99
672,672,5887.0,232,2018-01-12,57.74
673,673,5885.0,232,2018-01-12,42.19
674,674,5873.0,232,2018-01-12,172.97
675,675,5861.0,232,2018-01-12,52.36
676,676,5858.0,232,2018-01-12,95.94
677,677,5856.0,232,2018-01-12,57.14
678,678,5854.0,232,2018-01-12,39.34
679,679,5847.0,232,2018-01-12,50.21
680,680,5842.0,232,2018-01-12,65.24
681,681,5837.0,232,2018-01-12,70.35
682,682,5819.0,232,2018-01-12,63.27
683,683,5809.0,232,2018-01-12,37.83
684,684,5792.0,232,2018-01-12,46.2
685,685,5790.0,232,2018-01-12,47.57
686,686,5789.0,232,2018-01-12,72.57
687,687,5761.0,232,2018-01-12,70.9
688,688,5756.0,232,2018-01-12,78.05
689,689,5736.0,232,2018-01-12,71.92
690,690,5697.0,232,2018-01-12,118.96
691,691,5690.0,232,2018-01-12,75.13
692,692,5686.0,232,2018-01-12,80.63
693,693,5679.0,232,2018-01-12,67.95
694,694,5674.0,232,2018-01-12,81.78
695,695,5670.0,232,2018-01-12,75.22
696,696,5667.0,232,2018-01-12,72.3
697,697,5665.0,232,2018-01-12,75.27
698,698,5664.0,232,2018-01-12,56.68
699,699,5660.0,232,2018-01-12,98.55
700,700,5659.0,232,2018-01-12,67.2
701,701,5658.0,232,2018-01-12,65.82
702,702,5656.0,232,2018-01-12,84.32
703,703,5652.0,232,2018-01-12,103.03
704,704,5649.0,232,2018-01-12,73.45
705,705,5647.0,232,2018-01-12,102.5
706,706,5642.0,232,2018-01-12,66.95
707,707,5631.0,232,2018-01-12,130.8
708,708,5628.0,232,2018-01-12,81.35
709,709,5615.0,232,2018-01-12,73.54
710,710,5607.0,232,2018-01-12,78.33
711,711,5604.0,232,2018-01-12,80.65
712,712,5591.0,232,2018-01-12,68.29
713,713,5585.0,232,2018-01-12,45.36
714,714,5579.0,232,2018-01-12,62.91
715,715,5576.0,232,2018-01-12,87.69
716,716,5543.0,232,2018-01-12,57.96
717,717,5541.0,232,2018-01-12,80.0
718,718,5501.0,232,2018-01-12,44.78
719,719,5495.0,232,2018-01-12,95.31
720,720,5490.0,232,2018-01-12,62.18
721,721,5483.0,232,2018-01-12,32.33
722,722,5480.0,232,2018-01-12,78.36
723,723,5475.0,232,2018-01-12,108.16
724,724,5467.0,232,2018-01-12,68.87
725,725,5440.0,232,2018-01-12,79.63
726,726,5425.0,232,2018-01-12,108.11
727,727,5411.0,232,2018-01-12,65.66
728,728,5400.0,232,2018-01-12,80.51
729,729,5390.0,232,2018-01-12,96.55
730,730,5380.0,232,2018-01-12,91.19
731,731,5376.0,232,2018-01-12,82.33
732,732,5368.0,232,2018-01-12,73.89
733,733,5364.0,232,2018-01-12,54.84
734,734,5361.0,232,2018-01-12,61.63
735,735,5360.0,232,2018-01-12,64.37
736,736,5353.0,232,2018-01-12,75.31
737,737,5347.0,232,2018-01-12,33.95
738,738,5321.0,232,2018-01-12,104.82
739,739,5318.0,232,2018-01-12,55.51
740,740,5315.0,232,2018-01-12,72.0
741,741,5313.0,232,2018-01-12,92.61
742,742,5310.0,232,2018-01-12,31.53
743,743,5308.0,232,2018-01-12,53.17
744,744,5306.0,232,2018-01-12,84.52
745,745,5284.0,232,2018-01-12,100.29
746,746,5282.0,232,2018-01-12,50.28
747,747,5266.0,232,2018-01-12,60.67
748,748,5264.0,232,2018-01-12,84.49
749,749,5250.0,232,2018-01-12,115.85
750,750,5240.0,232,2018-01-12,54.47
751,751,5237.0,232,2018-01-12,64.77
752,752,5234.0,232,2018-01-12,83.2
753,753,5212.0,232,2018-01-12,89.55
754,754,5209.0,232,2018-01-12,49.27
755,755,5206.0,232,2018-01-12,115.22
756,756,5197.0,232,2018-01-12,96.89
757,757,5190.0,232,2018-01-12,64.43
758,758,5172.0,232,2018-01-12,56.76
759,759,5154.0,232,2018-01-12,62.81
760,760,5150.0,232,2018-01-12,103.64
761,761,5148.0,232,2018-01-12,73.47
762,762,5147.0,232,2018-01-12,64.95
763,763,5145.0,232,2018-01-12,57.95
764,764,5142.0,232,2018-01-12,58.14
765,765,5138.0,232,2018-01-12,54.52
766,766,5134.0,232,2018-01-12,96.61
767,767,5129.0,232,2018-01-12,67.31
768,768,5125.0,232,2018-01-12,63.74
769,769,5120.0,232,2018-01-12,60.61
770,770,5113.0,232,2018-01-12,85.5
771,771,5107.0,232,2018-01-12,69.66
772,772,5101.0,232,2018-01-12,63.49
773,773,5093.0,232,2018-01-12,70.7
774,774,5091.0,232,2018-01-12,59.77
775,775,5088.0,232,2018-01-12,68.28
776,776,5086.0,232,2018-01-12,58.5
777,777,5079.0,232,2018-01-12,53.59
778,778,5059.0,232,2018-01-12,61.04
779,779,5055.0,232,2018-01-12,62.96
780,780,5051.0,232,2018-01-12,63.72
781,781,5045.0,232,2018-01-12,47.12
782,782,5044.0,232,2018-01-12,67.11
783,783,5042.0,232,2018-01-12,63.51
784,784,5040.0,232,2018-01-12,79.6
785,785,5038.0,232,2018-01-12,54.96
786,786,5036.0,232,2018-01-12,44.52
787,787,5034.0,232,2018-01-12,65.12
788,788,5031.0,232,2018-01-12,68.5
789,789,5030.0,232,2018-01-12,52.93
790,790,5021.0,232,2018-01-12,110.42
791,791,5004.0,232,2018-01-12,90.32
792,792,5002.0,232,2018-01-12,59.82
793,793,5001.0,232,2018-01-12,92.67
794,794,5000.0,232,2018-01-12,74.63
795,795,1001.0,232,2018-01-12,84.77
796,796,99773.0,232,2018-01-12,78.52
797,797,99624.0,232,2018-01-12,73.11
798,798,99524.0,232,2018-01-12,43.59
799,799,99001.0,232,2018-01-12,97.33
800,800,99000.0,232,2018-01-12,74.66
801,801,97161.0,232,2018-01-12,92.0
802,802,97666.0,232,2018-01-12,168.75
803,803,97001.0,232,2018-01-12,39.07
804,804,97000.0,232,2018-01-12,42.72
805,805,95200.0,232,2018-01-12,16.38
806,806,95025.0,232,2018-01-12,38.06
807,807,95015.0,232,2018-01-12,56.5
808,808,95001.0,232,2018-01-12,55.01
809,809,95000.0,232,2018-01-12,47.78
810,810,94001.0,232,2018-01-12,150.52
811,811,94000.0,232,2018-01-12,107.39
812,812,91001.0,232,2018-01-12,116.99
813,813,91540.0,232,2018-01-12,69.6
814,814,91000.0,232,2018-01-12,81.29
815,815,88000.0,232,2018-01-12,67.14
816,816,88564.0,232,2018-01-12,84.34
817,817,86885.0,232,2018-01-12,110.55
818,818,86865.0,232,2018-01-12,45.59
819,819,86760.0,232,2018-01-12,52.29
820,820,86757.0,232,2018-01-12,36.62
821,821,86755.0,232,2018-01-12,52.99
822,822,86749.0,232,2018-01-12,80.3
823,823,86573.0,232,2018-01-12,158.44
824,824,86571.0,232,2018-01-12,72.48
825,825,86569.0,232,2018-01-12,57.83
826,826,86568.0,232,2018-01-12,89.2
827,827,86320.0,232,2018-01-12,49.42
828,828,86219.0,232,2018-01-12,56.44
829,829,86001.0,232,2018-01-12,96.63
830,830,86000.0,232,2018-01-12,71.14
831,831,85440.0,232,2018-01-12,119.88
832,832,85430.0,232,2018-01-12,70.52
833,833,85410.0,232,2018-01-12,95.67
834,834,85400.0,232,2018-01-12,86.78
835,835,85325.0,232,2018-01-12,65.63
836,836,85315.0,232,2018-01-12,55.56
837,837,85300.0,232,2018-01-12,73.21
838,838,85279.0,232,2018-01-12,13.21
839,839,85263.0,232,2018-01-12,95.32
840,840,85250.0,232,2018-01-12,127.69
841,841,85230.0,232,2018-01-12,102.03
842,842,85225.0,232,2018-01-12,71.63
843,843,85162.0,232,2018-01-12,93.02
844,844,85139.0,232,2018-01-12,133.8
845,845,85136.0,232,2018-01-12,59.38
846,846,85125.0,232,2018-01-12,100.66
847,847,85015.0,232,2018-01-12,81.25
848,848,85010.0,232,2018-01-12,72.27
849,849,85001.0,232,2018-01-12,113.99
850,850,85000.0,232,2018-01-12,100.55
851,851,81794.0,232,2018-01-12,88.18
852,852,81736.0,232,2018-01-12,102.83
853,853,81591.0,232,2018-01-12,86.17
854,854,81300.0,232,2018-01-12,72.02
855,855,81220.0,232,2018-01-12,85.0
856,856,81065.0,232,2018-01-12,77.01
857,857,81001.0,232,2018-01-12,74.2
858,858,81000.0,232,2018-01-12,82.83
859,859,76895.0,232,2018-01-12,70.95
860,860,76892.0,232,2018-01-12,83.91
861,861,76890.0,232,2018-01-12,77.18
862,862,76869.0,232,2018-01-12,71.69
863,863,76863.0,232,2018-01-12,81.82
864,864,76845.0,232,2018-01-12,70.11
865,865,76834.0,232,2018-01-12,77.1
866,866,76828.0,232,2018-01-12,66.99
867,867,76823.0,232,2018-01-12,69.18
868,868,76736.0,232,2018-01-12,65.95
869,869,76670.0,232,2018-01-12,69.18
870,870,76622.0,232,2018-01-12,97.39
871,871,76616.0,232,2018-01-12,89.24
872,872,76606.0,232,2018-01-12,78.97
873,873,76563.0,232,2018-01-12,64.41
874,874,76520.0,232,2018-01-12,93.82
875,875,76497.0,232,2018-01-12,49.65
876,876,76403.0,232,2018-01-12,76.09
877,877,76400.0,232,2018-01-12,63.53
878,878,76377.0,232,2018-01-12,93.02
879,879,76364.0,232,2018-01-12,83.68
880,880,76318.0,232,2018-01-12,79.14
881,881,76306.0,232,2018-01-12,80.26
882,882,76275.0,232,2018-01-12,81.54
883,883,76250.0,232,2018-01-12,90.54
884,884,76248.0,232,2018-01-12,98.94
885,885,76246.0,232,2018-01-12,53.76
886,886,76243.0,232,2018-01-12,69.27
887,887,76233.0,232,2018-01-12,104.74
888,888,76147.0,232,2018-01-12,76.05
889,889,76130.0,232,2018-01-12,100.9
890,890,76126.0,232,2018-01-12,81.01
891,891,76122.0,232,2018-01-12,63.66
892,892,76113.0,232,2018-01-12,98.08
893,893,76111.0,232,2018-01-12,105.34
894,894,76109.0,232,2018-01-12,73.52
895,895,76100.0,232,2018-01-12,71.79
896,896,76054.0,232,2018-01-12,58.62
897,897,76041.0,232,2018-01-12,77.39
898,898,76036.0,232,2018-01-12,71.21
899,899,76020.0,232,2018-01-12,47.46
900,900,76001.0,232,2018-01-12,70.03
901,901,76000.0,232,2018-01-12,75.36
902,902,73873.0,232,2018-01-12,85.87
903,903,73870.0,232,2018-01-12,71.14
904,904,73861.0,232,2018-01-12,53.26
905,905,73854.0,232,2018-01-12,53.85
906,906,73770.0,232,2018-01-12,58.75
907,907,73686.0,232,2018-01-12,69.7
908,908,73678.0,232,2018-01-12,54.6
909,909,73675.0,232,2018-01-12,66.87
910,910,73671.0,232,2018-01-12,85.89
911,911,73624.0,232,2018-01-12,84.52
912,912,73622.0,232,2018-01-12,83.76
913,913,73616.0,232,2018-01-12,73.62
914,914,73585.0,232,2018-01-12,75.47
915,915,73563.0,232,2018-01-12,118.03
916,916,73555.0,232,2018-01-12,92.67
917,917,73547.0,232,2018-01-12,65.14
918,918,73520.0,232,2018-01-12,78.57
919,919,73504.0,232,2018-01-12,69.89
920,920,73483.0,232,2018-01-12,62.95
921,921,73461.0,232,2018-01-12,62.5
922,922,73449.0,232,2018-01-12,105.42
923,923,73443.0,232,2018-01-12,96.94
924,924,73411.0,232,2018-01-12,74.93
925,925,73408.0,232,2018-01-12,109.29
926,926,73352.0,232,2018-01-12,80.77
927,927,73349.0,232,2018-01-12,96.85
928,928,73347.0,232,2018-01-12,75.35
929,929,73319.0,232,2018-01-12,78.33
930,930,73283.0,232,2018-01-12,89.98
931,931,73275.0,232,2018-01-12,79.09
932,932,73270.0,232,2018-01-12,56.89
933,933,73268.0,232,2018-01-12,86.78
934,934,73236.0,232,2018-01-12,86.86
935,935,73226.0,232,2018-01-12,65.63
936,936,73217.0,232,2018-01-12,59.43
937,937,73200.0,232,2018-01-12,53.61
938,938,73168.0,232,2018-01-12,85.5
939,939,73152.0,232,2018-01-12,55.56
940,940,73148.0,232,2018-01-12,94.52
941,941,73124.0,232,2018-01-12,69.92
942,942,73067.0,232,2018-01-12,77.67
943,943,73055.0,232,2018-01-12,90.29
944,944,73043.0,232,2018-01-12,37.74
945,945,73030.0,232,2018-01-12,78.57
946,946,73026.0,232,2018-01-12,71.52
947,947,73024.0,232,2018-01-12,55.17
948,948,73001.0,232,2018-01-12,85.89
949,949,73000.0,232,2018-01-12,80.88
950,950,70820.0,232,2018-01-12,142.08
951,951,70823.0,232,2018-01-12,147.09
952,952,70771.0,232,2018-01-12,168.76
953,953,70742.0,232,2018-01-12,97.49
954,954,70717.0,232,2018-01-12,200.71
955,955,70713.0,232,2018-01-12,148.31
956,956,70708.0,232,2018-01-12,117.52
957,957,70702.0,232,2018-01-12,117.39
958,958,70678.0,232,2018-01-12,125.17
959,959,70670.0,232,2018-01-12,155.44
960,960,70523.0,232,2018-01-12,103.67
961,961,70508.0,232,2018-01-12,131.13
962,962,70473.0,232,2018-01-12,107.83
963,963,70429.0,232,2018-01-12,187.11
964,964,70418.0,232,2018-01-12,149.85
965,965,70400.0,232,2018-01-12,105.86
966,966,70265.0,232,2018-01-12,133.97
967,967,70235.0,232,2018-01-12,150.9
968,968,70233.0,232,2018-01-12,107.31
969,969,70230.0,232,2018-01-12,104.44
970,970,70221.0,232,2018-01-12,146.6
971,971,70215.0,232,2018-01-12,146.92
972,972,70204.0,232,2018-01-12,146.3
973,973,70124.0,232,2018-01-12,112.65
974,974,70110.0,232,2018-01-12,94.33
975,975,70001.0,232,2018-01-12,108.51
976,976,70000.0,232,2018-01-12,129.53
977,977,68895.0,232,2018-01-12,113.42
978,978,68872.0,232,2018-01-12,131.25
979,979,68867.0,232,2018-01-12,35.29
980,980,68861.0,232,2018-01-12,65.09
981,981,68855.0,232,2018-01-12,95.95
982,982,68820.0,232,2018-01-12,95.2
983,983,68780.0,232,2018-01-12,124.07
984,984,68773.0,232,2018-01-12,52.15
985,985,68770.0,232,2018-01-12,79.77
986,986,68755.0,232,2018-01-12,95.53
987,987,68745.0,232,2018-01-12,112.0
988,988,68720.0,232,2018-01-12,71.58
989,989,68705.0,232,2018-01-12,72.5
990,990,68689.0,232,2018-01-12,72.27
991,991,68686.0,232,2018-01-12,95.0
992,992,68684.0,232,2018-01-12,42.68
993,993,68682.0,232,2018-01-12,73.81
994,994,68679.0,232,2018-01-12,145.58
995,995,68673.0,232,2018-01-12,54.43
996,996,68669.0,232,2018-01-12,82.44
997,997,68655.0,232,2018-01-12,202.41
998,998,68615.0,232,2018-01-12,81.98
999,999,68575.0,232,2018-01-12,104.05
1000,1000,68573.0,232,2018-01-12,64.67
1001,1001,68572.0,232,2018-01-12,64.9
1002,1002,68549.0,232,2018-01-12,42.55
1003,1003,68547.0,232,2018-01-12,98.64
1004,1004,68533.0,232,2018-01-12,65.22
1005,1005,68524.0,232,2018-01-12,69.23
1006,1006,68522.0,232,2018-01-12,29.51
1007,1007,68502.0,232,2018-01-12,50.5
1008,1008,68500.0,232,2018-01-12,53.6
1009,1009,68498.0,232,2018-01-12,83.72
1010,1010,68468.0,232,2018-01-12,57.3
1011,1011,68464.0,232,2018-01-12,84.07
1012,1012,68444.0,232,2018-01-12,121.74
1013,1013,68432.0,232,2018-01-12,107.43
1014,1014,68425.0,232,2018-01-12,63.89
1015,1015,68418.0,232,2018-01-12,78.28
1016,1016,68406.0,232,2018-01-12,84.42
1017,1017,68397.0,232,2018-01-12,47.13
1018,1018,68385.0,232,2018-01-12,53.5
1019,1019,68377.0,232,2018-01-12,73.01
1020,1020,68370.0,232,2018-01-12,110.53
1021,1021,68368.0,232,2018-01-12,64.91
1022,1022,68344.0,232,2018-01-12,86.84
1023,1023,68327.0,232,2018-01-12,98.41
1024,1024,68324.0,232,2018-01-12,56.92
1025,1025,68322.0,232,2018-01-12,65.85
1026,1026,68320.0,232,2018-01-12,75.27
1027,1027,68318.0,232,2018-01-12,80.77
1028,1028,68307.0,232,2018-01-12,80.32
1029,1029,68298.0,232,2018-01-12,66.02
1030,1030,68296.0,232,2018-01-12,115.0
1031,1031,68276.0,232,2018-01-12,100.23
1032,1032,68271.0,232,2018-01-12,59.69
1033,1033,68266.0,232,2018-01-12,66.67
1034,1034,68264.0,232,2018-01-12,78.26
1035,1035,68255.0,232,2018-01-12,108.7
1036,1036,68250.0,232,2018-01-12,47.58
1037,1037,68245.0,232,2018-01-12,75.76
1038,1038,68235.0,232,2018-01-12,77.63
1039,1039,68229.0,232,2018-01-12,79.61
1040,1040,68217.0,232,2018-01-12,58.11
1041,1041,68211.0,232,2018-01-12,54.79
1042,1042,68209.0,232,2018-01-12,119.57
1043,1043,68207.0,232,2018-01-12,104.82
1044,1044,68190.0,232,2018-01-12,61.0
1045,1045,68179.0,232,2018-01-12,29.89
1046,1046,68176.0,232,2018-01-12,54.17
1047,1047,68169.0,232,2018-01-12,83.72
1048,1048,68167.0,232,2018-01-12,127.22
1049,1049,68162.0,232,2018-01-12,117.48
1050,1050,68160.0,232,2018-01-12,61.76
1051,1051,68152.0,232,2018-01-12,67.06
1052,1052,68147.0,232,2018-01-12,86.96
1053,1053,68132.0,232,2018-01-12,97.44
1054,1054,68121.0,232,2018-01-12,32.65
1055,1055,68101.0,232,2018-01-12,57.02
1056,1056,68092.0,232,2018-01-12,80.2
1057,1057,68081.0,232,2018-01-12,140.75
1058,1058,68079.0,232,2018-01-12,102.44
1059,1059,68077.0,232,2018-01-12,108.0
1060,1060,68051.0,232,2018-01-12,74.83
1061,1061,68020.0,232,2018-01-12,33.03
1062,1062,68013.0,232,2018-01-12,57.14
1063,1063,68001.0,232,2018-01-12,119.15
1064,1064,68000.0,232,2018-01-12,99.53
1065,1065,66687.0,232,2018-01-12,62.94
1066,1066,66682.0,232,2018-01-12,75.83
1067,1067,66594.0,232,2018-01-12,62.7
1068,1068,66572.0,232,2018-01-12,125.85
1069,1069,66456.0,232,2018-01-12,77.65
1070,1070,66440.0,232,2018-01-12,65.8
1071,1071,66400.0,232,2018-01-12,74.22
1072,1072,66383.0,232,2018-01-12,58.33
1073,1073,66318.0,232,2018-01-12,56.44
1074,1074,66170.0,232,2018-01-12,78.92
1075,1075,66088.0,232,2018-01-12,58.78
1076,1076,66075.0,232,2018-01-12,72.57
1077,1077,66045.0,232,2018-01-12,47.53
1078,1078,66001.0,232,2018-01-12,91.19
1079,1079,66000.0,232,2018-01-12,81.61
1080,1080,63594.0,232,2018-01-12,59.65
1081,1081,63690.0,232,2018-01-12,118.18
1082,1082,63548.0,232,2018-01-12,62.24
1083,1083,63470.0,232,2018-01-12,68.4
1084,1084,63401.0,232,2018-01-12,46.91
1085,1085,63302.0,232,2018-01-12,82.79
1086,1086,63272.0,232,2018-01-12,51.48
1087,1087,63212.0,232,2018-01-12,72.09
1088,1088,63190.0,232,2018-01-12,61.0
1089,1089,63130.0,232,2018-01-12,63.16
1090,1090,63111.0,232,2018-01-12,80.0
1091,1091,63001.0,232,2018-01-12,73.63
1092,1092,63000.0,232,2018-01-12,67.72
1093,1093,54874.0,232,2018-01-12,84.2
1094,1094,54871.0,232,2018-01-12,82.91
1095,1095,54820.0,232,2018-01-12,79.94
1096,1096,54810.0,232,2018-01-12,142.0
1097,1097,54800.0,232,2018-01-12,60.8
1098,1098,54743.0,232,2018-01-12,122.89
1099,1099,54720.0,232,2018-01-12,84.3
1100,1100,54680.0,232,2018-01-12,112.96
1101,1101,54673.0,232,2018-01-12,70.54
1102,1102,54670.0,232,2018-01-12,83.58
1103,1103,54660.0,232,2018-01-12,83.98
1104,1104,54599.0,232,2018-01-12,69.91
1105,1105,54553.0,232,2018-01-12,86.98
1106,1106,54520.0,232,2018-01-12,90.22
1107,1107,54518.0,232,2018-01-12,90.46
1108,1108,54498.0,232,2018-01-12,101.97
1109,1109,54480.0,232,2018-01-12,101.54
1110,1110,54418.0,232,2018-01-12,89.55
1111,1111,54405.0,232,2018-01-12,91.59
1112,1112,54398.0,232,2018-01-12,105.19
1113,1113,54385.0,232,2018-01-12,76.41
1114,1114,54377.0,232,2018-01-12,72.03
1115,1115,54347.0,232,2018-01-12,62.5
1116,1116,54344.0,232,2018-01-12,93.63
1117,1117,54313.0,232,2018-01-12,71.0
1118,1118,54261.0,232,2018-01-12,110.63
1119,1119,54250.0,232,2018-01-12,174.01
1120,1120,54245.0,232,2018-01-12,78.32
1121,1121,54239.0,232,2018-01-12,77.78
1122,1122,54223.0,232,2018-01-12,53.85
1123,1123,54206.0,232,2018-01-12,157.37
1124,1124,54174.0,232,2018-01-12,100.0
1125,1125,54172.0,232,2018-01-12,79.1
1126,1126,54128.0,232,2018-01-12,61.44
1127,1127,54125.0,232,2018-01-12,167.65
1128,1128,54109.0,232,2018-01-12,119.57
1129,1129,54099.0,232,2018-01-12,65.22
1130,1130,54051.0,232,2018-01-12,72.38
1131,1131,54003.0,232,2018-01-12,77.27
1132,1132,54001.0,232,2018-01-12,105.82
1133,1133,54000.0,232,2018-01-12,98.98
1134,1134,52885.0,233,2018-01-12,71.57
1135,1135,52838.0,233,2018-01-12,100.92
1136,1136,52835.0,233,2018-01-12,107.46
1137,1137,52788.0,233,2018-01-12,84.99
1138,1138,52786.0,233,2018-01-12,71.49
1139,1139,52720.0,233,2018-01-12,84.51
1140,1140,52699.0,233,2018-01-12,23.79
1141,1141,52696.0,233,2018-01-12,116.83
1142,1142,52694.0,233,2018-01-12,66.2
1143,1143,52693.0,233,2018-01-12,67.56
1144,1144,52687.0,233,2018-01-12,77.76
1145,1145,52685.0,233,2018-01-12,36.53
1146,1146,52683.0,233,2018-01-12,67.68
1147,1147,52678.0,233,2018-01-12,46.69
1148,1148,52621.0,233,2018-01-12,83.43
1149,1149,52612.0,233,2018-01-12,115.52
1150,1150,52585.0,233,2018-01-12,95.86
1151,1151,52573.0,233,2018-01-12,95.37
1152,1152,52565.0,233,2018-01-12,22.55
1153,1153,52560.0,233,2018-01-12,117.77
1154,1154,52540.0,233,2018-01-12,77.06
1155,1155,52520.0,233,2018-01-12,60.26
1156,1156,52506.0,233,2018-01-12,64.55
1157,1157,52490.0,233,2018-01-12,101.59
1158,1158,52480.0,233,2018-01-12,47.32
1159,1159,52473.0,233,2018-01-12,45.5
1160,1160,52435.0,233,2018-01-12,88.0
1161,1161,52427.0,233,2018-01-12,63.15
1162,1162,52418.0,233,2018-01-12,25.92
1163,1163,52411.0,233,2018-01-12,89.94
1164,1164,52405.0,233,2018-01-12,45.16
1165,1165,52399.0,233,2018-01-12,104.67
1166,1166,52390.0,233,2018-01-12,55.99
1167,1167,52385.0,233,2018-01-12,68.85
1168,1168,52381.0,233,2018-01-12,77.05
1169,1169,52378.0,233,2018-01-12,74.1
1170,1170,52356.0,233,2018-01-12,85.85
1171,1171,52354.0,233,2018-01-12,87.95
1172,1172,52352.0,233,2018-01-12,79.54
1173,1173,52323.0,233,2018-01-12,103.9
1174,1174,52320.0,233,2018-01-12,79.06
1175,1175,52317.0,233,2018-01-12,112.39
1176,1176,52287.0,233,2018-01-12,77.22
1177,1177,52260.0,233,2018-01-12,91.69
1178,1178,52258.0,233,2018-01-12,96.33
1179,1179,52256.0,233,2018-01-12,55.63
1180,1180,52254.0,233,2018-01-12,83.52
1181,1181,52250.0,233,2018-01-12,92.97
1182,1182,52240.0,233,2018-01-12,88.75
1183,1183,52233.0,233,2018-01-12,42.12
1184,1184,52227.0,233,2018-01-12,76.63
1185,1185,52224.0,233,2018-01-12,66.71
1186,1186,52215.0,233,2018-01-12,106.01
1187,1187,52210.0,233,2018-01-12,54.53
1188,1188,52207.0,233,2018-01-12,93.63
1189,1189,52203.0,233,2018-01-12,72.41
1190,1190,52110.0,233,2018-01-12,80.0
1191,1191,52083.0,233,2018-01-12,72.05
1192,1192,52079.0,233,2018-01-12,136.12
1193,1193,52051.0,233,2018-01-12,93.31
1194,1194,52036.0,233,2018-01-12,84.95
1195,1195,52022.0,233,2018-01-12,142.86
1196,1196,52019.0,233,2018-01-12,28.63
1197,1197,52001.0,233,2018-01-12,85.2
1198,1198,52000.0,233,2018-01-12,83.96
1199,1199,50711.0,233,2018-01-12,78.14
1200,1200,50689.0,233,2018-01-12,99.22
1201,1201,50686.0,233,2018-01-12,69.43
1202,1202,50683.0,233,2018-01-12,70.45
1203,1203,50680.0,233,2018-01-12,117.53
1204,1204,50606.0,233,2018-01-12,179.47
1205,1205,50590.0,233,2018-01-12,70.02
1206,1206,50577.0,233,2018-01-12,84.91
1207,1207,50573.0,233,2018-01-12,113.21
1208,1208,50568.0,233,2018-01-12,256.54
1209,1209,50450.0,233,2018-01-12,52.19
