,llave_dmgrfc,fk_municipio,fk_indicador,fk_fecha,valor_dmgrfc
2218,2218,25407.0,16,2018-01-12,73.0
2219,2219,25483.0,16,2018-01-12,35.0
2220,2220,25486.0,16,2018-01-12,85.0
2221,2221,25489.0,16,2018-01-12,97.0
2222,2222,25506.0,16,2018-01-12,60.0
2223,2223,25518.0,16,2018-01-12,100.0
2224,2224,25524.0,16,2018-01-12,97.0
2225,2225,25530.0,16,2018-01-12,74.0
2226,2226,25580.0,16,2018-01-12,96.0
2227,2227,25594.0,16,2018-01-12,64.0
2228,2228,25653.0,16,2018-01-12,78.0
2229,2229,25779.0,16,2018-01-12,80.0
2230,2230,25781.0,16,2018-01-12,44.0
2231,2231,25793.0,16,2018-01-12,63.0
2232,2232,25805.0,16,2018-01-12,97.0
2233,2233,25807.0,16,2018-01-12,91.0
2234,2234,25823.0,16,2018-01-12,98.0
2235,2235,25851.0,16,2018-01-12,92.0
2236,2236,25871.0,16,2018-01-12,43.0
2237,2237,25898.0,16,2018-01-12,75.0
2238,2238,41378.0,16,2018-01-12,99.0
2239,2239,41483.0,16,2018-01-12,73.0
2240,2240,41503.0,16,2018-01-12,85.0
2241,2241,41518.0,16,2018-01-12,83.0
2242,2242,41530.0,16,2018-01-12,88.0
2243,2243,41660.0,16,2018-01-12,97.0
2244,2244,41676.0,16,2018-01-12,99.0
2245,2245,41801.0,16,2018-01-12,95.0
2246,2246,41885.0,16,2018-01-12,78.0
2247,2247,41872.0,16,2018-01-12,81.0
2248,2248,41013.0,16,2018-01-12,84.0
2249,2249,41026.0,16,2018-01-12,47.0
2250,2250,41206.0,16,2018-01-12,95.0
2251,2251,41244.0,16,2018-01-12,69.0
2252,2252,41349.0,16,2018-01-12,84.0
2253,2253,5467.0,16,2018-01-12,90.0
2254,2254,5475.0,16,2018-01-12,25.0
2255,2255,5480.0,16,2018-01-12,79.0
2256,2256,5501.0,16,2018-01-12,56.0
2257,2257,5576.0,16,2018-01-12,96.0
2258,2258,5591.0,16,2018-01-12,100.0
2259,2259,5628.0,16,2018-01-12,91.0
2260,2260,5647.0,16,2018-01-12,67.0
2261,2261,5652.0,16,2018-01-12,73.0
2262,2262,5658.0,16,2018-01-12,16.0
2263,2263,5792.0,16,2018-01-12,80.0
2264,2264,5819.0,16,2018-01-12,60.0
2265,2265,5842.0,16,2018-01-12,88.0
2266,2266,5854.0,16,2018-01-12,94.0
2267,2267,5856.0,16,2018-01-12,86.0
2268,2268,5873.0,16,2018-01-12,72.0
2269,2269,5885.0,16,2018-01-12,92.0
2270,2270,5004.0,16,2018-01-12,35.0
2271,2271,5021.0,16,2018-01-12,57.0
2272,2272,5036.0,16,2018-01-12,67.0
2273,2273,5044.0,16,2018-01-12,79.0
2274,2274,5055.0,16,2018-01-12,79.0
2275,2275,5059.0,16,2018-01-12,93.0
2276,2276,5086.0,16,2018-01-12,59.0
2277,2277,5107.0,16,2018-01-12,59.0
2278,2278,5125.0,16,2018-01-12,62.0
2279,2279,5134.0,16,2018-01-12,98.0
2280,2280,5142.0,16,2018-01-12,67.0
2281,2281,5145.0,16,2018-01-12,50.0
2282,2282,5150.0,16,2018-01-12,47.0
2283,2283,5206.0,16,2018-01-12,65.0
2284,2284,5264.0,16,2018-01-12,84.0
2285,2285,5306.0,16,2018-01-12,65.0
2286,2286,5315.0,16,2018-01-12,71.0
2287,2287,5321.0,16,2018-01-12,93.0
2288,2288,5347.0,16,2018-01-12,95.0
2289,2289,5353.0,16,2018-01-12,66.0
2290,2290,5390.0,16,2018-01-12,50.0
2291,2291,8549.0,16,2018-01-12,83.0
2292,2292,8770.0,16,2018-01-12,87.0
2293,2293,13042.0,16,2018-01-12,91.0
2294,2294,13160.0,16,2018-01-12,83.0
2295,2295,13490.0,16,2018-01-12,46.0
2296,2296,13580.0,16,2018-01-12,57.0
2297,2297,15022.0,16,2018-01-12,68.0
2298,2298,15051.0,16,2018-01-12,72.0
2299,2299,15090.0,16,2018-01-12,71.0
2300,2300,15092.0,16,2018-01-12,43.0
2301,2301,15106.0,16,2018-01-12,49.0
2302,2302,15109.0,16,2018-01-12,84.0
2303,2303,15114.0,16,2018-01-12,20.0
2304,2304,15131.0,16,2018-01-12,68.0
2305,2305,15135.0,16,2018-01-12,62.0
2306,2306,15162.0,16,2018-01-12,71.0
2307,2307,15172.0,16,2018-01-12,96.0
2308,2308,15185.0,16,2018-01-12,82.0
2309,2309,15187.0,16,2018-01-12,44.0
2310,2310,15189.0,16,2018-01-12,86.0
2311,2311,15212.0,16,2018-01-12,87.0
2312,2312,15215.0,16,2018-01-12,20.0
2313,2313,15218.0,16,2018-01-12,64.0
2314,2314,15223.0,16,2018-01-12,68.0
2315,2315,15224.0,16,2018-01-12,29.0
2316,2316,15226.0,16,2018-01-12,32.0
2317,2317,15232.0,16,2018-01-12,69.0
2318,2318,15236.0,16,2018-01-12,52.0
2319,2319,15244.0,16,2018-01-12,45.0
2320,2320,15248.0,16,2018-01-12,78.0
2321,2321,15276.0,16,2018-01-12,63.0
2322,2322,15293.0,16,2018-01-12,59.0
2323,2323,15296.0,16,2018-01-12,68.0
2324,2324,15317.0,16,2018-01-12,56.0
2325,2325,15332.0,16,2018-01-12,48.0
2326,2326,15362.0,16,2018-01-12,26.0
2327,2327,15368.0,16,2018-01-12,69.0
2328,2328,15377.0,16,2018-01-12,63.0
2329,2329,15380.0,16,2018-01-12,97.0
2330,2330,15401.0,16,2018-01-12,24.0
2331,2331,15403.0,16,2018-01-12,91.0
2332,2332,15464.0,16,2018-01-12,61.0
2333,2333,15466.0,16,2018-01-12,50.0
2334,2334,15476.0,16,2018-01-12,45.0
2335,2335,15494.0,16,2018-01-12,87.0
2336,2336,15500.0,16,2018-01-12,43.0
2337,2337,15507.0,16,2018-01-12,85.0
2338,2338,15514.0,16,2018-01-12,50.0
2339,2339,15518.0,16,2018-01-12,32.0
2340,2340,15522.0,16,2018-01-12,37.0
2341,2341,15533.0,16,2018-01-12,15.0
2342,2342,15537.0,16,2018-01-12,60.0
2343,2343,15550.0,16,2018-01-12,17.0
2344,2344,15580.0,16,2018-01-12,69.0
2345,2345,15621.0,16,2018-01-12,76.0
2346,2346,15638.0,16,2018-01-12,41.0
2347,2347,15660.0,16,2018-01-12,45.0
2348,2348,15667.0,16,2018-01-12,97.0
2349,2349,15673.0,16,2018-01-12,98.0
2350,2350,15676.0,16,2018-01-12,79.0
2351,2351,15686.0,16,2018-01-12,99.0
2352,2352,15690.0,16,2018-01-12,66.0
2353,2353,15696.0,16,2018-01-12,96.0
2354,2354,15720.0,16,2018-01-12,72.0
2355,2355,15723.0,16,2018-01-12,20.0
2356,2356,15762.0,16,2018-01-12,28.0
2357,2357,15764.0,16,2018-01-12,73.0
2358,2358,15774.0,16,2018-01-12,85.0
2359,2359,15776.0,16,2018-01-12,95.0
2360,2360,15808.0,16,2018-01-12,75.0
2361,2361,15810.0,16,2018-01-12,74.0
2362,2362,15816.0,16,2018-01-12,82.0
2363,2363,15820.0,16,2018-01-12,53.0
2364,2364,15822.0,16,2018-01-12,71.0
2365,2365,15832.0,16,2018-01-12,31.0
2366,2366,15839.0,16,2018-01-12,25.0
2367,2367,15879.0,16,2018-01-12,52.0
2368,2368,70000.0,17,2018-01-12,4.52
2369,2369,70001.0,17,2018-01-12,4.27
2370,2370,70110.0,17,2018-01-12,4.71
2371,2371,70124.0,17,2018-01-12,4.45
2372,2372,70204.0,17,2018-01-12,4.62
2373,2373,70215.0,17,2018-01-12,3.94
2374,2374,70221.0,17,2018-01-12,4.15
2375,2375,70230.0,17,2018-01-12,4.16
2376,2376,70233.0,17,2018-01-12,4.18
2377,2377,70235.0,17,2018-01-12,4.93
2378,2378,70265.0,17,2018-01-12,5.48
2379,2379,70400.0,17,2018-01-12,4.53
2380,2380,70418.0,17,2018-01-12,4.7
2381,2381,70429.0,17,2018-01-12,5.01
2382,2382,70473.0,17,2018-01-12,4.84
2383,2383,70508.0,17,2018-01-12,4.24
2384,2384,70523.0,17,2018-01-12,5.1
2385,2385,70670.0,17,2018-01-12,4.66
2386,2386,70678.0,17,2018-01-12,4.52
2387,2387,70702.0,17,2018-01-12,4.0
2388,2388,70708.0,17,2018-01-12,4.84
2389,2389,70713.0,17,2018-01-12,5.24
2390,2390,70717.0,17,2018-01-12,4.28
2391,2391,70742.0,17,2018-01-12,4.23
2392,2392,70771.0,17,2018-01-12,5.01
2393,2393,70820.0,17,2018-01-12,4.91
2394,2394,70823.0,17,2018-01-12,4.46
2395,2395,73000.0,17,2018-01-12,3.56
2396,2396,73001.0,17,2018-01-12,3.06
2397,2397,73024.0,17,2018-01-12,3.06
2398,2398,73026.0,17,2018-01-12,3.67
2399,2399,73030.0,17,2018-01-12,3.17
2400,2400,73043.0,17,2018-01-12,4.33
2401,2401,73055.0,17,2018-01-12,3.53
2402,2402,73067.0,17,2018-01-12,5.26
2403,2403,73124.0,17,2018-01-12,4.34
2404,2404,73148.0,17,2018-01-12,3.28
2405,2405,73152.0,17,2018-01-12,4.32
2406,2406,73168.0,17,2018-01-12,4.52
2407,2407,73200.0,17,2018-01-12,3.61
2408,2408,73217.0,17,2018-01-12,4.36
2409,2409,73226.0,17,2018-01-12,3.65
2410,2410,73236.0,17,2018-01-12,3.66
2411,2411,73268.0,17,2018-01-12,3.26
2412,2412,73270.0,17,2018-01-12,3.39
2413,2413,73275.0,17,2018-01-12,3.59
2414,2414,73283.0,17,2018-01-12,3.79
2415,2415,73319.0,17,2018-01-12,3.43
2416,2416,73347.0,17,2018-01-12,3.83
2417,2417,73349.0,17,2018-01-12,2.88
2418,2418,73352.0,17,2018-01-12,3.95
2419,2419,73408.0,17,2018-01-12,3.68
2420,2420,73411.0,17,2018-01-12,3.27
2421,2421,73443.0,17,2018-01-12,3.5
2422,2422,73449.0,17,2018-01-12,3.72
2423,2423,73461.0,17,2018-01-12,4.35
2424,2424,73483.0,17,2018-01-12,2.93
2425,2425,73504.0,17,2018-01-12,4.41
2426,2426,73520.0,17,2018-01-12,4.25
2427,2427,73547.0,17,2018-01-12,3.22
2428,2428,73555.0,17,2018-01-12,5.85
2429,2429,73563.0,17,2018-01-12,3.92
2430,2430,73585.0,17,2018-01-12,3.54
2431,2431,73616.0,17,2018-01-12,6.17
2432,2432,73622.0,17,2018-01-12,4.65
2433,2433,73624.0,17,2018-01-12,4.13
2434,2434,73671.0,17,2018-01-12,3.36
2435,2435,73675.0,17,2018-01-12,4.56
2436,2436,73678.0,17,2018-01-12,3.15
2437,2437,73686.0,17,2018-01-12,4.07
2438,2438,73770.0,17,2018-01-12,3.23
2439,2439,73854.0,17,2018-01-12,3.14
2440,2440,73861.0,17,2018-01-12,3.54
2441,2441,73870.0,17,2018-01-12,4.46
2442,2442,73873.0,17,2018-01-12,3.86
2443,2443,20060.0,17,2018-01-12,5.29
2444,2444,20175.0,17,2018-01-12,5.53
2445,2445,20178.0,17,2018-01-12,5.77
2446,2446,20228.0,17,2018-01-12,5.22
2447,2447,20238.0,17,2018-01-12,5.35
2448,2448,20250.0,17,2018-01-12,6.47
2449,2449,20295.0,17,2018-01-12,4.3
2450,2450,20310.0,17,2018-01-12,3.93
2451,2451,20383.0,17,2018-01-12,4.97
2452,2452,20400.0,17,2018-01-12,5.79
2453,2453,20443.0,17,2018-01-12,4.54
2454,2454,20517.0,17,2018-01-12,4.78
2455,2455,20550.0,17,2018-01-12,5.4
2456,2456,20570.0,17,2018-01-12,7.79
2457,2457,20614.0,17,2018-01-12,4.14
2458,2458,20621.0,17,2018-01-12,5.37
2459,2459,20710.0,17,2018-01-12,5.15
2460,2460,20750.0,17,2018-01-12,5.49
2461,2461,20787.0,17,2018-01-12,5.38
2462,2462,20770.0,17,2018-01-12,4.98
2463,2463,20000.0,17,2018-01-12,5.23
2464,2464,20001.0,17,2018-01-12,5.0
2465,2465,20011.0,17,2018-01-12,4.79
2466,2466,20013.0,17,2018-01-12,5.3
2467,2467,20032.0,17,2018-01-12,5.83
2468,2468,20045.0,17,2018-01-12,6.47
2469,2469,19418.0,17,2018-01-12,6.7
2470,2470,19450.0,17,2018-01-12,3.24
2471,2471,19455.0,17,2018-01-12,3.66
2472,2472,19473.0,17,2018-01-12,5.22
2473,2473,19513.0,17,2018-01-12,3.26
2474,2474,19517.0,17,2018-01-12,6.66
2475,2475,19532.0,17,2018-01-12,3.31
2476,2476,19533.0,17,2018-01-12,4.94
2477,2477,19548.0,17,2018-01-12,3.9
2478,2478,19573.0,17,2018-01-12,3.99
2479,2479,19585.0,17,2018-01-12,4.59
2480,2480,19622.0,17,2018-01-12,3.1
2481,2481,19693.0,17,2018-01-12,2.82
2482,2482,19698.0,17,2018-01-12,4.11
2483,2483,19701.0,17,2018-01-12,4.46
2484,2484,19743.0,17,2018-01-12,5.02
2485,2485,19760.0,17,2018-01-12,3.49
2486,2486,19780.0,17,2018-01-12,4.68
2487,2487,19785.0,17,2018-01-12,3.18
2488,2488,19807.0,17,2018-01-12,3.5
2489,2489,19809.0,17,2018-01-12,6.7
2490,2490,19821.0,17,2018-01-12,4.84
2491,2491,19845.0,17,2018-01-12,4.11
2492,2492,19824.0,17,2018-01-12,5.44
2493,2493,19000.0,17,2018-01-12,4.14
2494,2494,19001.0,17,2018-01-12,3.27
2495,2495,19022.0,17,2018-01-12,3.24
2496,2496,19050.0,17,2018-01-12,4.06
2497,2497,19075.0,17,2018-01-12,3.43
2498,2498,19100.0,17,2018-01-12,3.17
2499,2499,19110.0,17,2018-01-12,4.74
2500,2500,19130.0,17,2018-01-12,4.18
2501,2501,19137.0,17,2018-01-12,5.67
2502,2502,19142.0,17,2018-01-12,4.36
2503,2503,19212.0,17,2018-01-12,3.55
2504,2504,19256.0,17,2018-01-12,3.69
2505,2505,19290.0,17,2018-01-12,3.42
2506,2506,19300.0,17,2018-01-12,3.6
2507,2507,19318.0,17,2018-01-12,5.51
2508,2508,19355.0,17,2018-01-12,5.58
2509,2509,19364.0,17,2018-01-12,5.5
2510,2510,19392.0,17,2018-01-12,3.41
2511,2511,19397.0,17,2018-01-12,3.78
2512,2512,23466.0,17,2018-01-12,5.12
2513,2513,23464.0,17,2018-01-12,4.09
2514,2514,23000.0,17,2018-01-12,4.7
2515,2515,23001.0,17,2018-01-12,4.35
2516,2516,23068.0,17,2018-01-12,5.3
2517,2517,23079.0,17,2018-01-12,4.81
2518,2518,23090.0,17,2018-01-12,4.56
2519,2519,23162.0,17,2018-01-12,4.06
2520,2520,23168.0,17,2018-01-12,3.96
2521,2521,23182.0,17,2018-01-12,4.03
2522,2522,23189.0,17,2018-01-12,4.22
2523,2523,23300.0,17,2018-01-12,4.29
2524,2524,23350.0,17,2018-01-12,4.97
2525,2525,23417.0,17,2018-01-12,4.36
2526,2526,23419.0,17,2018-01-12,4.78
2527,2527,23500.0,17,2018-01-12,5.19
2528,2528,23555.0,17,2018-01-12,4.46
2529,2529,23570.0,17,2018-01-12,4.67
2530,2530,23574.0,17,2018-01-12,4.71
2531,2531,23580.0,17,2018-01-12,5.94
2532,2532,23586.0,17,2018-01-12,4.82
2533,2533,23660.0,17,2018-01-12,4.12
2534,2534,23670.0,17,2018-01-12,5.77
2535,2535,23672.0,17,2018-01-12,5.38
2536,2536,23675.0,17,2018-01-12,4.67
2537,2537,23678.0,17,2018-01-12,4.64
2538,2538,23682.0,17,2018-01-12,6.31
2539,2539,23686.0,17,2018-01-12,3.84
2540,2540,23807.0,17,2018-01-12,6.3
2541,2541,23815.0,17,2018-01-12,6.95
2542,2542,23855.0,17,2018-01-12,4.59
2543,2543,25000.0,17,2018-01-12,3.81
2544,2544,25001.0,17,2018-01-12,2.75
2545,2545,25019.0,17,2018-01-12,3.81
2546,2546,25035.0,17,2018-01-12,3.57
2547,2547,25040.0,17,2018-01-12,3.42
2548,2548,25053.0,17,2018-01-12,3.02
2549,2549,25086.0,17,2018-01-12,4.47
2550,2550,25095.0,17,2018-01-12,3.32
2551,2551,25099.0,17,2018-01-12,3.63
2552,2552,25120.0,17,2018-01-12,5.04
2553,2553,25123.0,17,2018-01-12,3.27
2554,2554,25126.0,17,2018-01-12,3.83
2555,2555,25148.0,17,2018-01-12,2.94
2556,2556,25151.0,17,2018-01-12,4.3
2557,2557,25154.0,17,2018-01-12,4.05
2558,2558,25168.0,17,2018-01-12,3.08
2559,2559,25175.0,17,2018-01-12,3.09
2560,2560,25178.0,17,2018-01-12,4.26
2561,2561,25181.0,17,2018-01-12,3.58
2562,2562,25183.0,17,2018-01-12,4.44
2563,2563,25200.0,17,2018-01-12,4.1
2564,2564,25214.0,17,2018-01-12,3.55
2565,2565,25224.0,17,2018-01-12,5.95
2566,2566,25245.0,17,2018-01-12,3.01
2567,2567,25258.0,17,2018-01-12,3.5
2568,2568,25260.0,17,2018-01-12,4.62
2569,2569,25269.0,17,2018-01-12,3.72
2570,2570,25279.0,17,2018-01-12,4.2
2571,2571,25281.0,17,2018-01-12,4.2
2572,2572,25286.0,17,2018-01-12,3.55
2573,2573,25288.0,17,2018-01-12,4.55
2574,2574,25290.0,17,2018-01-12,3.09
2575,2575,25293.0,17,2018-01-12,2.95
2576,2576,25295.0,17,2018-01-12,4.58
2577,2577,25297.0,17,2018-01-12,3.05
2578,2578,25299.0,17,2018-01-12,3.4
2579,2579,25307.0,17,2018-01-12,3.44
2580,2580,25312.0,17,2018-01-12,4.39
2581,2581,25317.0,17,2018-01-12,5.26
2582,2582,25320.0,17,2018-01-12,3.07
2583,2583,25322.0,17,2018-01-12,3.74
2584,2584,25324.0,17,2018-01-12,2.88
2585,2585,25326.0,17,2018-01-12,3.68
2586,2586,25328.0,17,2018-01-12,3.29
2587,2587,25335.0,17,2018-01-12,5.7
2588,2588,25339.0,17,2018-01-12,4.4
2589,2589,25368.0,17,2018-01-12,3.68
2590,2590,25372.0,17,2018-01-12,2.71
2591,2591,25377.0,17,2018-01-12,3.34
2592,2592,25386.0,17,2018-01-12,3.35
2593,2593,25394.0,17,2018-01-12,2.78
2594,2594,25398.0,17,2018-01-12,3.16
2595,2595,25402.0,17,2018-01-12,3.67
2596,2596,25407.0,17,2018-01-12,5.61
2597,2597,25426.0,17,2018-01-12,2.51
2598,2598,25430.0,17,2018-01-12,4.23
2599,2599,25436.0,17,2018-01-12,2.57
2600,2600,25438.0,17,2018-01-12,4.65
2601,2601,25473.0,17,2018-01-12,3.93
2602,2602,25483.0,17,2018-01-12,3.0
2603,2603,25486.0,17,2018-01-12,5.52
2604,2604,25488.0,17,2018-01-12,3.34
2605,2605,25489.0,17,2018-01-12,2.76
2606,2606,25491.0,17,2018-01-12,3.5
2607,2607,25506.0,17,2018-01-12,4.01
2608,2608,25513.0,17,2018-01-12,3.37
2609,2609,25518.0,17,2018-01-12,3.03
2610,2610,25524.0,17,2018-01-12,3.98
2611,2611,25530.0,17,2018-01-12,5.26
2612,2612,25535.0,17,2018-01-12,3.9
2613,2613,25572.0,17,2018-01-12,3.77
2614,2614,25580.0,17,2018-01-12,3.31
2615,2615,25592.0,17,2018-01-12,3.6
2616,2616,25594.0,17,2018-01-12,4.89
2617,2617,25596.0,17,2018-01-12,3.4
2618,2618,25599.0,17,2018-01-12,3.97
2619,2619,25612.0,17,2018-01-12,4.22
2620,2620,25645.0,17,2018-01-12,3.36
2621,2621,25649.0,17,2018-01-12,4.41
2622,2622,25653.0,17,2018-01-12,3.34
2623,2623,25658.0,17,2018-01-12,3.91
2624,2624,25662.0,17,2018-01-12,3.68
2625,2625,25718.0,17,2018-01-12,2.96
2626,2626,25736.0,17,2018-01-12,4.22
2627,2627,25740.0,17,2018-01-12,3.71
2628,2628,25743.0,17,2018-01-12,4.2
2629,2629,25745.0,17,2018-01-12,4.13
2630,2630,25754.0,17,2018-01-12,4.02
2631,2631,25758.0,17,2018-01-12,3.33
2632,2632,25769.0,17,2018-01-12,3.85
2633,2633,25772.0,17,2018-01-12,4.51
2634,2634,25777.0,17,2018-01-12,3.11
2635,2635,25779.0,17,2018-01-12,4.96
2636,2636,25781.0,17,2018-01-12,5.71
2637,2637,25785.0,17,2018-01-12,4.03
2638,2638,25793.0,17,2018-01-12,5.58
2639,2639,25797.0,17,2018-01-12,3.63
2640,2640,25799.0,17,2018-01-12,3.82
2641,2641,25805.0,17,2018-01-12,3.64
2642,2642,25807.0,17,2018-01-12,2.66
2643,2643,25815.0,17,2018-01-12,2.97
2644,2644,25817.0,17,2018-01-12,4.81
2645,2645,25823.0,17,2018-01-12,3.14
2646,2646,25839.0,17,2018-01-12,3.25
2647,2647,25841.0,17,2018-01-12,4.3
2648,2648,25843.0,17,2018-01-12,4.34
2649,2649,25845.0,17,2018-01-12,3.53
2650,2650,25851.0,17,2018-01-12,2.76
2651,2651,25862.0,17,2018-01-12,3.24
2652,2652,25867.0,17,2018-01-12,3.55
2653,2653,25871.0,17,2018-01-12,3.36
2654,2654,25873.0,17,2018-01-12,4.6
2655,2655,25875.0,17,2018-01-12,3.44
2656,2656,25878.0,17,2018-01-12,3.23
2657,2657,25885.0,17,2018-01-12,3.69
2658,2658,25898.0,17,2018-01-12,3.84
2659,2659,25899.0,17,2018-01-12,4.03
2660,2660,18000.0,17,2018-01-12,5.24
2661,2661,18001.0,17,2018-01-12,4.55
2662,2662,18029.0,17,2018-01-12,4.64
2663,2663,18094.0,17,2018-01-12,5.18
2664,2664,18150.0,17,2018-01-12,6.37
2665,2665,18205.0,17,2018-01-12,5.48
2666,2666,18247.0,17,2018-01-12,4.93
2667,2667,18256.0,17,2018-01-12,5.68
2668,2668,18410.0,17,2018-01-12,5.77
2669,2669,18460.0,17,2018-01-12,6.22
2670,2670,18479.0,17,2018-01-12,5.0
2671,2671,18592.0,17,2018-01-12,5.16
2672,2672,18610.0,17,2018-01-12,5.42
2673,2673,18753.0,17,2018-01-12,6.26
2674,2674,18756.0,17,2018-01-12,6.96
2675,2675,18860.0,17,2018-01-12,4.3
2676,2676,18785.0,17,2018-01-12,5.18
2677,2677,17877.0,17,2018-01-12,3.01
2678,2678,17442.0,17,2018-01-12,5.48
2679,2679,17444.0,17,2018-01-12,3.98
2680,2680,17446.0,17,2018-01-12,4.99
2681,2681,17486.0,17,2018-01-12,3.78
2682,2682,17495.0,17,2018-01-12,4.55
2683,2683,17513.0,17,2018-01-12,2.96
2684,2684,17524.0,17,2018-01-12,4.09
2685,2685,17541.0,17,2018-01-12,3.96
2686,2686,17614.0,17,2018-01-12,3.94
2687,2687,17616.0,17,2018-01-12,3.63
2688,2688,17653.0,17,2018-01-12,3.12
2689,2689,17662.0,17,2018-01-12,4.42
2690,2690,17665.0,17,2018-01-12,4.07
2691,2691,17777.0,17,2018-01-12,4.22
2692,2692,17867.0,17,2018-01-12,3.75
2693,2693,17873.0,17,2018-01-12,3.27
2694,2694,17000.0,17,2018-01-12,3.24
2695,2695,17001.0,17,2018-01-12,2.64
2696,2696,17013.0,17,2018-01-12,3.86
2697,2697,17042.0,17,2018-01-12,3.34
2698,2698,17050.0,17,2018-01-12,3.91
2699,2699,17088.0,17,2018-01-12,5.03
2700,2700,17174.0,17,2018-01-12,3.12
2701,2701,17272.0,17,2018-01-12,3.34
2702,2702,17380.0,17,2018-01-12,3.76
2703,2703,17388.0,17,2018-01-12,3.35
2704,2704,17433.0,17,2018-01-12,3.85
2705,2705,54000.0,17,2018-01-12,4.38
2706,2706,54001.0,17,2018-01-12,4.06
2707,2707,54003.0,17,2018-01-12,5.18
2708,2708,54051.0,17,2018-01-12,4.14
2709,2709,54099.0,17,2018-01-12,3.96
2710,2710,54109.0,17,2018-01-12,5.89
2711,2711,54125.0,17,2018-01-12,4.57
2712,2712,54128.0,17,2018-01-12,4.34
2713,2713,54172.0,17,2018-01-12,3.85
2714,2714,54174.0,17,2018-01-12,4.71
2715,2715,54206.0,17,2018-01-12,5.49
2716,2716,54223.0,17,2018-01-12,3.67
2717,2717,54239.0,17,2018-01-12,3.74
2718,2718,54245.0,17,2018-01-12,5.65
2719,2719,54250.0,17,2018-01-12,7.1
2720,2720,54261.0,17,2018-01-12,5.09
2721,2721,54313.0,17,2018-01-12,3.26
2722,2722,54344.0,17,2018-01-12,6.72
2723,2723,54347.0,17,2018-01-12,4.46
2724,2724,54377.0,17,2018-01-12,4.12
2725,2725,54385.0,17,2018-01-12,6.33
2726,2726,54398.0,17,2018-01-12,5.17
2727,2727,54405.0,17,2018-01-12,3.84
2728,2728,54418.0,17,2018-01-12,5.18
2729,2729,54480.0,17,2018-01-12,4.25
2730,2730,54498.0,17,2018-01-12,3.97
2731,2731,54518.0,17,2018-01-12,3.19
2732,2732,54520.0,17,2018-01-12,4.57
2733,2733,54553.0,17,2018-01-12,5.58
2734,2734,54599.0,17,2018-01-12,4.17
2735,2735,54660.0,17,2018-01-12,3.97
2736,2736,54670.0,17,2018-01-12,6.17
2737,2737,54673.0,17,2018-01-12,4.71
2738,2738,54680.0,17,2018-01-12,4.08
2739,2739,54720.0,17,2018-01-12,5.64
2740,2740,54743.0,17,2018-01-12,5.5
2741,2741,54800.0,17,2018-01-12,6.48
2742,2742,54810.0,17,2018-01-12,6.61
2743,2743,54820.0,17,2018-01-12,4.19
2744,2744,54871.0,17,2018-01-12,5.08
2745,2745,54874.0,17,2018-01-12,4.26
2746,2746,63000.0,17,2018-01-12,3.02
2747,2747,63001.0,17,2018-01-12,2.87
2748,2748,63111.0,17,2018-01-12,3.33
2749,2749,63130.0,17,2018-01-12,3.09
2750,2750,63190.0,17,2018-01-12,3.01
2751,2751,63212.0,17,2018-01-12,3.79
2752,2752,63272.0,17,2018-01-12,2.88
2753,2753,63302.0,17,2018-01-12,3.26
2754,2754,63401.0,17,2018-01-12,3.33
2755,2755,63470.0,17,2018-01-12,3.4
2756,2756,63548.0,17,2018-01-12,3.64
2757,2757,63690.0,17,2018-01-12,3.14
2758,2758,63594.0,17,2018-01-12,3.2
2759,2759,66000.0,17,2018-01-12,3.37
2760,2760,66001.0,17,2018-01-12,3.11
2761,2761,66045.0,17,2018-01-12,3.28
2762,2762,66075.0,17,2018-01-12,3.55
2763,2763,66088.0,17,2018-01-12,3.73
2764,2764,66170.0,17,2018-01-12,3.12
2765,2765,66318.0,17,2018-01-12,3.26
2766,2766,66383.0,17,2018-01-12,3.57
2767,2767,66400.0,17,2018-01-12,3.13
2768,2768,66440.0,17,2018-01-12,3.61
2769,2769,66456.0,17,2018-01-12,7.53
2770,2770,66572.0,17,2018-01-12,9.35
2771,2771,66594.0,17,2018-01-12,4.32
2772,2772,66687.0,17,2018-01-12,3.21
2773,2773,66682.0,17,2018-01-12,3.07
2774,2774,68000.0,17,2018-01-12,3.7
2775,2775,68001.0,17,2018-01-12,3.25
2776,2776,68013.0,17,2018-01-12,3.07
2777,2777,68020.0,17,2018-01-12,3.39
2778,2778,68051.0,17,2018-01-12,3.52
2779,2779,68077.0,17,2018-01-12,3.84
2780,2780,68079.0,17,2018-01-12,3.67
2781,2781,68081.0,17,2018-01-12,4.39
2782,2782,68092.0,17,2018-01-12,4.85
2783,2783,68101.0,17,2018-01-12,3.57
2784,2784,68121.0,17,2018-01-12,2.89
2785,2785,68132.0,17,2018-01-12,5.82
2786,2786,68147.0,17,2018-01-12,3.47
2787,2787,68152.0,17,2018-01-12,4.15
2788,2788,68160.0,17,2018-01-12,3.77
2789,2789,68162.0,17,2018-01-12,4.25
2790,2790,68167.0,17,2018-01-12,3.72
2791,2791,68169.0,17,2018-01-12,3.88
2792,2792,68176.0,17,2018-01-12,3.86
2793,2793,68179.0,17,2018-01-12,2.5
2794,2794,68190.0,17,2018-01-12,4.18
2795,2795,68207.0,17,2018-01-12,4.22
2796,2796,68209.0,17,2018-01-12,5.19
2797,2797,68211.0,17,2018-01-12,2.99
2798,2798,68217.0,17,2018-01-12,4.71
