,llave_salubridad,fk_municipio,fk_indicador,fk_fecha,valor_salubridad
8572,8572,50400.0,271,2018-01-12,23.51
8573,8573,50450.0,271,2018-01-12,25.48
8574,8574,50568.0,271,2018-01-12,43.18
8575,8575,50573.0,271,2018-01-12,44.05
8576,8576,50577.0,271,2018-01-12,16.95
8577,8577,50590.0,271,2018-01-12,12.15
8578,8578,50606.0,271,2018-01-12,36.16
8579,8579,50711.0,271,2018-01-12,27.75
8580,8580,50680.0,271,2018-01-12,53.08
8581,8581,50683.0,271,2018-01-12,0.0
8582,8582,50686.0,271,2018-01-12,42.26
8583,8583,50689.0,271,2018-01-12,29.77
8584,8584,54480.0,271,2018-01-12,0.0
8585,8585,54498.0,271,2018-01-12,0.0
8586,8586,54518.0,271,2018-01-12,100.0
8587,8587,54520.0,271,2018-01-12,0.0
8588,8588,54553.0,271,2018-01-12,0.0
8589,8589,54599.0,271,2018-01-12,0.0
8590,8590,54660.0,271,2018-01-12,7.13
8591,8591,54670.0,271,2018-01-12,0.0
8592,8592,54673.0,271,2018-01-12,36.75
8593,8593,54680.0,271,2018-01-12,29.45
8594,8594,54720.0,271,2018-01-12,23.84
8595,8595,54743.0,271,2018-01-12,6.3
8596,8596,54800.0,271,2018-01-12,0.0
8597,8597,54810.0,271,2018-01-12,0.0
8598,8598,54820.0,271,2018-01-12,7.03
8599,8599,54871.0,271,2018-01-12,27.84
8600,8600,54874.0,271,2018-01-12,13.3
8601,8601,54003.0,271,2018-01-12,0.0
8602,8602,54051.0,271,2018-01-12,0.0
8603,8603,54000.0,271,2018-01-12,32.52
8604,8604,54099.0,271,2018-01-12,31.5
8605,8605,54109.0,271,2018-01-12,28.45
8606,8606,54125.0,271,2018-01-12,0.0
8607,8607,54128.0,271,2018-01-12,11.45
8608,8608,54172.0,271,2018-01-12,3.65
8609,8609,54174.0,271,2018-01-12,1.96
8610,8610,54206.0,271,2018-01-12,4.0
8611,8611,54223.0,271,2018-01-12,1.83
8612,8612,54239.0,271,2018-01-12,0.0
8613,8613,54245.0,271,2018-01-12,16.28
8614,8614,54250.0,271,2018-01-12,0.0
8615,8615,54313.0,271,2018-01-12,0.0
8616,8616,54344.0,271,2018-01-12,0.0
8617,8617,54347.0,271,2018-01-12,2.88
8618,8618,54377.0,271,2018-01-12,0.0
8619,8619,54398.0,271,2018-01-12,2.29
8620,8620,54405.0,271,2018-01-12,0.0
8621,8621,54418.0,271,2018-01-12,19.79
8622,8622,68895.0,271,2018-01-12,25.13
8623,8623,68000.0,271,2018-01-12,48.48
8624,8624,68867.0,271,2018-01-12,58.54
8625,8625,68872.0,271,2018-01-12,96.34
8626,8626,68464.0,271,2018-01-12,27.55
8627,8627,68468.0,271,2018-01-12,6.55
8628,8628,68498.0,271,2018-01-12,89.5
8629,8629,68500.0,271,2018-01-12,3.89
8630,8630,68502.0,271,2018-01-12,0.0
8631,8631,68522.0,271,2018-01-12,0.0
8632,8632,68524.0,271,2018-01-12,65.95
8633,8633,68533.0,271,2018-01-12,61.96
8634,8634,68547.0,271,2018-01-12,18.17
8635,8635,68549.0,271,2018-01-12,46.64
8636,8636,68572.0,271,2018-01-12,13.69
8637,8637,68573.0,271,2018-01-12,33.81
8638,8638,68575.0,271,2018-01-12,0.0
8639,8639,68615.0,271,2018-01-12,13.11
8640,8640,68655.0,271,2018-01-12,0.0
8641,8641,68669.0,271,2018-01-12,23.57
8642,8642,68673.0,271,2018-01-12,19.42
8643,8643,68679.0,271,2018-01-12,25.86
8644,8644,68682.0,271,2018-01-12,23.85
8645,8645,68684.0,271,2018-01-12,6.55
8646,8646,68686.0,271,2018-01-12,0.0
8647,8647,68689.0,271,2018-01-12,22.84
8648,8648,68705.0,271,2018-01-12,28.3
8649,8649,68720.0,271,2018-01-12,15.05
8650,8650,68745.0,271,2018-01-12,50.48
8651,8651,68770.0,271,2018-01-12,6.64
8652,8652,68773.0,271,2018-01-12,7.76
8653,8653,68780.0,271,2018-01-12,0.0
8654,8654,68820.0,271,2018-01-12,20.54
8655,8655,68855.0,271,2018-01-12,70.47
8656,8656,68861.0,271,2018-01-12,7.94
8657,8657,68013.0,271,2018-01-12,100.0
8658,8658,68020.0,271,2018-01-12,0.0
8659,8659,68051.0,271,2018-01-12,86.19
8660,8660,68077.0,271,2018-01-12,62.56
8661,8661,68079.0,271,2018-01-12,98.25
8662,8662,68081.0,271,2018-01-12,97.1
8663,8663,68092.0,271,2018-01-12,28.5
8664,8664,68101.0,271,2018-01-12,0.56
8665,8665,68121.0,271,2018-01-12,57.02
8666,8666,68132.0,271,2018-01-12,0.0
8667,8667,68147.0,271,2018-01-12,38.22
8668,8668,68152.0,271,2018-01-12,0.0
8669,8669,68160.0,271,2018-01-12,64.82
8670,8670,68162.0,271,2018-01-12,0.0
8671,8671,68167.0,271,2018-01-12,78.67
8672,8672,68169.0,271,2018-01-12,0.0
8673,8673,68176.0,271,2018-01-12,92.3
8674,8674,68179.0,271,2018-01-12,89.16
8675,8675,68190.0,271,2018-01-12,38.47
8676,8676,68207.0,271,2018-01-12,14.07
8677,8677,68209.0,271,2018-01-12,9.38
8678,8678,68211.0,271,2018-01-12,83.01
8679,8679,68217.0,271,2018-01-12,80.81
8680,8680,68229.0,271,2018-01-12,100.0
8681,8681,68235.0,271,2018-01-12,0.0
8682,8682,68245.0,271,2018-01-12,38.4
8683,8683,68250.0,271,2018-01-12,0.0
8684,8684,68255.0,271,2018-01-12,100.0
8685,8685,68264.0,271,2018-01-12,78.36
8686,8686,68266.0,271,2018-01-12,1.93
8687,8687,68271.0,271,2018-01-12,89.07
8688,8688,68276.0,271,2018-01-12,21.54
8689,8689,68296.0,271,2018-01-12,77.89
8690,8690,68298.0,271,2018-01-12,34.38
8691,8691,68307.0,271,2018-01-12,33.56
8692,8692,68318.0,271,2018-01-12,0.0
8693,8693,68320.0,271,2018-01-12,99.83
8694,8694,68322.0,271,2018-01-12,98.89
8695,8695,68324.0,271,2018-01-12,0.0
8696,8696,68327.0,271,2018-01-12,45.0
8697,8697,68344.0,271,2018-01-12,52.1
8698,8698,68368.0,271,2018-01-12,0.0
8699,8699,68370.0,271,2018-01-12,37.5
8700,8700,68377.0,271,2018-01-12,96.62
8701,8701,68385.0,271,2018-01-12,100.0
8702,8702,68397.0,271,2018-01-12,100.0
8703,8703,68406.0,271,2018-01-12,0.0
8704,8704,68418.0,271,2018-01-12,0.49
8705,8705,68425.0,271,2018-01-12,53.59
8706,8706,68432.0,271,2018-01-12,6.59
8707,8707,68444.0,271,2018-01-12,0.0
8708,8708,63111.0,271,2018-01-12,8.74
8709,8709,63000.0,271,2018-01-12,84.47
8710,8710,63130.0,271,2018-01-12,100.0
8711,8711,63190.0,271,2018-01-12,100.0
8712,8712,63212.0,271,2018-01-12,87.86
8713,8713,63272.0,271,2018-01-12,99.82
8714,8714,63302.0,271,2018-01-12,26.93
8715,8715,63401.0,271,2018-01-12,100.0
8716,8716,63470.0,271,2018-01-12,100.0
8717,8717,63548.0,271,2018-01-12,100.0
8718,8718,63594.0,271,2018-01-12,100.0
8719,8719,63690.0,271,2018-01-12,100.0
8720,8720,66045.0,271,2018-01-12,34.51
8721,8721,66075.0,271,2018-01-12,31.99
8722,8722,66000.0,271,2018-01-12,72.07
8723,8723,66088.0,271,2018-01-12,100.0
8724,8724,66170.0,271,2018-01-12,0.0
8725,8725,66318.0,271,2018-01-12,63.07
8726,8726,66383.0,271,2018-01-12,9.93
8727,8727,66400.0,271,2018-01-12,51.05
8728,8728,66440.0,271,2018-01-12,37.8
8729,8729,66456.0,271,2018-01-12,73.69
8730,8730,66572.0,271,2018-01-12,22.53
8731,8731,66687.0,271,2018-01-12,15.68
8732,8732,66594.0,271,2018-01-12,98.9
8733,8733,66682.0,271,2018-01-12,35.03
8734,8734,73873.0,271,2018-01-12,38.84
8735,8735,73861.0,271,2018-01-12,5.14
8736,8736,73870.0,271,2018-01-12,1.01
8737,8737,73686.0,271,2018-01-12,47.33
8738,8738,73770.0,271,2018-01-12,100.0
8739,8739,73854.0,271,2018-01-12,25.87
8740,8740,73555.0,271,2018-01-12,10.39
8741,8741,73563.0,271,2018-01-12,37.74
8742,8742,73585.0,271,2018-01-12,82.8
8743,8743,73616.0,271,2018-01-12,9.42
8744,8744,73622.0,271,2018-01-12,5.41
8745,8745,73624.0,271,2018-01-12,32.41
8746,8746,73671.0,271,2018-01-12,100.0
8747,8747,73675.0,271,2018-01-12,15.12
8748,8748,73024.0,271,2018-01-12,100.0
8749,8749,73026.0,271,2018-01-12,46.73
8750,8750,73030.0,271,2018-01-12,25.38
8751,8751,73043.0,271,2018-01-12,23.2
8752,8752,73055.0,271,2018-01-12,100.0
8753,8753,73067.0,271,2018-01-12,7.89
8754,8754,73124.0,271,2018-01-12,4.57
8755,8755,73148.0,271,2018-01-12,32.57
8756,8756,73152.0,271,2018-01-12,74.32
8757,8757,73168.0,271,2018-01-12,0.0
8758,8758,73200.0,271,2018-01-12,100.0
8759,8759,73217.0,271,2018-01-12,28.37
8760,8760,73236.0,271,2018-01-12,100.0
8761,8761,73268.0,271,2018-01-12,20.51
8762,8762,73270.0,271,2018-01-12,100.0
8763,8763,73275.0,271,2018-01-12,34.77
8764,8764,73283.0,271,2018-01-12,56.8
8765,8765,73319.0,271,2018-01-12,34.73
8766,8766,73347.0,271,2018-01-12,17.43
8767,8767,73349.0,271,2018-01-12,51.92
8768,8768,73352.0,271,2018-01-12,0.0
8769,8769,73408.0,271,2018-01-12,0.0
8770,8770,73411.0,271,2018-01-12,23.1
8771,8771,73443.0,271,2018-01-12,14.46
8772,8772,73449.0,271,2018-01-12,21.21
8773,8773,73461.0,271,2018-01-12,0.0
8774,8774,73483.0,271,2018-01-12,100.0
8775,8775,73504.0,271,2018-01-12,50.8
8776,8776,73520.0,271,2018-01-12,84.93
8777,8777,73547.0,271,2018-01-12,30.76
8778,8778,73000.0,271,2018-01-12,50.11
8779,8779,76892.0,271,2018-01-12,30.9
8780,8780,76869.0,271,2018-01-12,0.35
8781,8781,76890.0,271,2018-01-12,58.38
8782,8782,76828.0,271,2018-01-12,41.08
8783,8783,76834.0,271,2018-01-12,50.97
8784,8784,76845.0,271,2018-01-12,47.35
8785,8785,76863.0,271,2018-01-12,18.03
8786,8786,76895.0,271,2018-01-12,43.54
8787,8787,76036.0,271,2018-01-12,8.46
8788,8788,76041.0,271,2018-01-12,20.84
8789,8789,76054.0,271,2018-01-12,100.0
8790,8790,76100.0,271,2018-01-12,60.75
8791,8791,76109.0,271,2018-01-12,0.0
8792,8792,76111.0,271,2018-01-12,21.15
8793,8793,76113.0,271,2018-01-12,28.45
8794,8794,76122.0,271,2018-01-12,31.47
8795,8795,76126.0,271,2018-01-12,33.94
8796,8796,76130.0,271,2018-01-12,86.71
8797,8797,76147.0,271,2018-01-12,11.54
8798,8798,76233.0,271,2018-01-12,73.48
8799,8799,76243.0,271,2018-01-12,31.1
8800,8800,76246.0,271,2018-01-12,42.53
8801,8801,76248.0,271,2018-01-12,79.53
8802,8802,76250.0,271,2018-01-12,0.18
8803,8803,76275.0,271,2018-01-12,96.55
8804,8804,76306.0,271,2018-01-12,52.35
8805,8805,76318.0,271,2018-01-12,54.86
8806,8806,76364.0,271,2018-01-12,100.0
8807,8807,76377.0,271,2018-01-12,89.7
8808,8808,76400.0,271,2018-01-12,31.4
8809,8809,76403.0,271,2018-01-12,62.97
8810,8810,76497.0,271,2018-01-12,27.1
8811,8811,76520.0,271,2018-01-12,70.44
8812,8812,76563.0,271,2018-01-12,87.18
8813,8813,76606.0,271,2018-01-12,69.66
8814,8814,76616.0,271,2018-01-12,73.96
8815,8815,76622.0,271,2018-01-12,100.0
8816,8816,76670.0,271,2018-01-12,81.08
8817,8817,76736.0,271,2018-01-12,13.84
8818,8818,76823.0,271,2018-01-12,33.79
8819,8819,76020.0,271,2018-01-12,72.16
8820,8820,76000.0,271,2018-01-12,78.09
8821,8821,85162.0,271,2018-01-12,99.65
8822,8822,85225.0,271,2018-01-12,22.54
8823,8823,85230.0,271,2018-01-12,0.0
8824,8824,85250.0,271,2018-01-12,2.95
8825,8825,85263.0,271,2018-01-12,0.38
8826,8826,85279.0,271,2018-01-12,7.27
8827,8827,85300.0,271,2018-01-12,26.72
8828,8828,85315.0,271,2018-01-12,0.0
8829,8829,85325.0,271,2018-01-12,14.15
8830,8830,85400.0,271,2018-01-12,0.0
8831,8831,85410.0,271,2018-01-12,10.89
8832,8832,85430.0,271,2018-01-12,0.0
8833,8833,85440.0,271,2018-01-12,18.44
8834,8834,85010.0,271,2018-01-12,1.04
8835,8835,85000.0,271,2018-01-12,32.33
8836,8836,85015.0,271,2018-01-12,0.0
8837,8837,85125.0,271,2018-01-12,24.84
8838,8838,85136.0,271,2018-01-12,60.07
8839,8839,85139.0,271,2018-01-12,0.35
8840,8840,81794.0,271,2018-01-12,11.81
8841,8841,81220.0,271,2018-01-12,0.0
8842,8842,81300.0,271,2018-01-12,42.56
8843,8843,81591.0,271,2018-01-12,0.41
8844,8844,81736.0,271,2018-01-12,3.13
8845,8845,81000.0,271,2018-01-12,30.93
8846,8846,81065.0,271,2018-01-12,25.0
8847,8847,86885.0,271,2018-01-12,9.31
8848,8848,86760.0,271,2018-01-12,100.0
8849,8849,86865.0,271,2018-01-12,12.97
8850,8850,86749.0,271,2018-01-12,100.0
8851,8851,86755.0,271,2018-01-12,59.32
8852,8852,86757.0,271,2018-01-12,5.83
8853,8853,86219.0,271,2018-01-12,100.0
8854,8854,86000.0,271,2018-01-12,26.89
8855,8855,86320.0,271,2018-01-12,0.05
8856,8856,86568.0,271,2018-01-12,100.0
8857,8857,86569.0,271,2018-01-12,5.05
8858,8858,88564.0,271,2018-01-12,100.0
8859,8859,88000.0,271,2018-01-12,47.64
8860,8860,95025.0,271,2018-01-12,51.68
8861,8861,95200.0,271,2018-01-12,0.0
8862,8862,95000.0,271,2018-01-12,9.05
8863,8863,91540.0,271,2018-01-12,100.0
8864,8864,91000.0,271,2018-01-12,12.64
8865,8865,94000.0,271,2018-01-12,6.98
8866,8866,99773.0,271,2018-01-12,21.48
8867,8867,99524.0,271,2018-01-12,12.92
8868,8868,99624.0,271,2018-01-12,100.0
8869,8869,99000.0,271,2018-01-12,6.05
8870,8870,97161.0,271,2018-01-12,0.0
8871,8871,97666.0,271,2018-01-12,0.0
8872,8872,97000.0,271,2018-01-12,3.79
8873,8873,5847.0,272,2018-01-12,96.56
8874,8874,5842.0,272,2018-01-12,97.51
8875,8875,5837.0,272,2018-01-12,77.28
8876,8876,5819.0,272,2018-01-12,98.49
8877,8877,5809.0,272,2018-01-12,99.42
8878,8878,5792.0,272,2018-01-12,99.13
8879,8879,5790.0,272,2018-01-12,92.44
8880,8880,5789.0,272,2018-01-12,97.01
8881,8881,5761.0,272,2018-01-12,99.26
8882,8882,5756.0,272,2018-01-12,99.08
8883,8883,5736.0,272,2018-01-12,81.47
8884,8884,5697.0,272,2018-01-12,97.67
8885,8885,5690.0,272,2018-01-12,98.65
8886,8886,5686.0,272,2018-01-12,99.15
8887,8887,5679.0,272,2018-01-12,99.61
8888,8888,5674.0,272,2018-01-12,99.77
8889,8889,5670.0,272,2018-01-12,99.63
8890,8890,5667.0,272,2018-01-12,98.01
8891,8891,5665.0,272,2018-01-12,97.94
8892,8892,5664.0,272,2018-01-12,99.82
8893,8893,5660.0,272,2018-01-12,99.55
8894,8894,5659.0,272,2018-01-12,95.01
8895,8895,5658.0,272,2018-01-12,99.42
8896,8896,5656.0,272,2018-01-12,98.06
8897,8897,5652.0,272,2018-01-12,98.14
8898,8898,5649.0,272,2018-01-12,98.2
8899,8899,5647.0,272,2018-01-12,95.84
8900,8900,5642.0,272,2018-01-12,97.61
8901,8901,5631.0,272,2018-01-12,99.87
8902,8902,5628.0,272,2018-01-12,98.26
8903,8903,5615.0,272,2018-01-12,99.88
8904,8904,5607.0,272,2018-01-12,99.73
8905,8905,5604.0,272,2018-01-12,95.99
8906,8906,5591.0,272,2018-01-12,98.75
8907,8907,5585.0,272,2018-01-12,99.57
8908,8908,5579.0,272,2018-01-12,98.91
8909,8909,5576.0,272,2018-01-12,95.82
8910,8910,5543.0,272,2018-01-12,99.86
8911,8911,5541.0,272,2018-01-12,99.44
8912,8912,5501.0,272,2018-01-12,97.4
8913,8913,5495.0,272,2018-01-12,97.44
8914,8914,5490.0,272,2018-01-12,96.74
8915,8915,5483.0,272,2018-01-12,99.32
8916,8916,5480.0,272,2018-01-12,84.32
8917,8917,5475.0,272,2018-01-12,5.37
8918,8918,5467.0,272,2018-01-12,99.04
8919,8919,5440.0,272,2018-01-12,99.9
8920,8920,5425.0,272,2018-01-12,97.54
8921,8921,5411.0,272,2018-01-12,99.74
8922,8922,5400.0,272,2018-01-12,99.95
8923,8923,5390.0,272,2018-01-12,98.34
8924,8924,5380.0,272,2018-01-12,99.4
8925,8925,5376.0,272,2018-01-12,99.84
8926,8926,5368.0,272,2018-01-12,99.15
8927,8927,5364.0,272,2018-01-12,99.67
8928,8928,5361.0,272,2018-01-12,97.76
8929,8929,5360.0,272,2018-01-12,99.58
8930,8930,5353.0,272,2018-01-12,99.0
8931,8931,5347.0,272,2018-01-12,98.15
8932,8932,5321.0,272,2018-01-12,99.83
8933,8933,5318.0,272,2018-01-12,99.7
8934,8934,5315.0,272,2018-01-12,98.61
8935,8935,5313.0,272,2018-01-12,95.56
8936,8936,5310.0,272,2018-01-12,98.5
8937,8937,5308.0,272,2018-01-12,99.76
8938,8938,5306.0,272,2018-01-12,96.74
8939,8939,5284.0,272,2018-01-12,98.9
8940,8940,5282.0,272,2018-01-12,97.48
8941,8941,5266.0,272,2018-01-12,99.88
8942,8942,5264.0,272,2018-01-12,99.4
8943,8943,5250.0,272,2018-01-12,90.87
8944,8944,5240.0,272,2018-01-12,99.04
8945,8945,5237.0,272,2018-01-12,99.84
8946,8946,5234.0,272,2018-01-12,95.5
8947,8947,5212.0,272,2018-01-12,99.14
8948,8948,5209.0,272,2018-01-12,98.2
8949,8949,5206.0,272,2018-01-12,97.69
8950,8950,5197.0,272,2018-01-12,96.09
8951,8951,5190.0,272,2018-01-12,70.29
8952,8952,5172.0,272,2018-01-12,92.28
8953,8953,5154.0,272,2018-01-12,94.07
8954,8954,5150.0,272,2018-01-12,99.7
8955,8955,5148.0,272,2018-01-12,99.84
8956,8956,5147.0,272,2018-01-12,95.52
8957,8957,5145.0,272,2018-01-12,99.73
8958,8958,5142.0,272,2018-01-12,95.97
8959,8959,5138.0,272,2018-01-12,92.31
8960,8960,5134.0,272,2018-01-12,98.73
8961,8961,5129.0,272,2018-01-12,99.42
8962,8962,5125.0,272,2018-01-12,99.26
8963,8963,5120.0,272,2018-01-12,91.21
8964,8964,5113.0,272,2018-01-12,99.68
8965,8965,5107.0,272,2018-01-12,93.29
8966,8966,5101.0,272,2018-01-12,99.18
8967,8967,5093.0,272,2018-01-12,96.18
8968,8968,5091.0,272,2018-01-12,99.47
8969,8969,5088.0,272,2018-01-12,95.59
8970,8970,5086.0,272,2018-01-12,97.99
8971,8971,5079.0,272,2018-01-12,95.52
8972,8972,5059.0,272,2018-01-12,99.41
8973,8973,5055.0,272,2018-01-12,91.98
8974,8974,5051.0,272,2018-01-12,97.23
8975,8975,5045.0,272,2018-01-12,97.19
8976,8976,5044.0,272,2018-01-12,99.34
8977,8977,5042.0,272,2018-01-12,99.29
8978,8978,5040.0,272,2018-01-12,90.45
8979,8979,5038.0,272,2018-01-12,97.96
8980,8980,5036.0,272,2018-01-12,99.15
8981,8981,5034.0,272,2018-01-12,98.51
8982,8982,5031.0,272,2018-01-12,97.66
8983,8983,5030.0,272,2018-01-12,99.0
8984,8984,5021.0,272,2018-01-12,99.51
8985,8985,5004.0,272,2018-01-12,97.92
8986,8986,5002.0,272,2018-01-12,98.2
8987,8987,5895.0,272,2018-01-12,87.9
8988,8988,5000.0,272,2018-01-12,97.84
8989,8989,5893.0,272,2018-01-12,91.55
8990,8990,5890.0,272,2018-01-12,99.4
8991,8991,5887.0,272,2018-01-12,97.35
8992,8992,5885.0,272,2018-01-12,99.18
8993,8993,5873.0,272,2018-01-12,4.0
8994,8994,5861.0,272,2018-01-12,99.53
8995,8995,5858.0,272,2018-01-12,99.48
8996,8996,5856.0,272,2018-01-12,97.86
8997,8997,5854.0,272,2018-01-12,96.6
8998,8998,1001.0,272,2018-01-12,95.96
8999,8999,8296.0,272,2018-01-12,97.76
9000,9000,8141.0,272,2018-01-12,91.03
9001,9001,8137.0,272,2018-01-12,83.84
9002,9002,8078.0,272,2018-01-12,92.75
9003,9003,8000.0,272,2018-01-12,97.72
9004,9004,8849.0,272,2018-01-12,89.73
9005,9005,8832.0,272,2018-01-12,90.43
9006,9006,8770.0,272,2018-01-12,98.13
9007,9007,8758.0,272,2018-01-12,98.6
9008,9008,8685.0,272,2018-01-12,92.65
9009,9009,8675.0,272,2018-01-12,89.05
9010,9010,8638.0,272,2018-01-12,89.64
9011,9011,8634.0,272,2018-01-12,97.51
9012,9012,8606.0,272,2018-01-12,95.45
9013,9013,8573.0,272,2018-01-12,95.31
9014,9014,8560.0,272,2018-01-12,95.81
9015,9015,8558.0,272,2018-01-12,89.28
9016,9016,8549.0,272,2018-01-12,92.5
9017,9017,8520.0,272,2018-01-12,97.01
9018,9018,8436.0,272,2018-01-12,93.68
9019,9019,8433.0,272,2018-01-12,96.45
9020,9020,8421.0,272,2018-01-12,91.08
9021,9021,8372.0,272,2018-01-12,95.4
9022,9022,13657.0,272,2018-01-12,64.88
9023,9023,13655.0,272,2018-01-12,89.73
9024,9024,13654.0,272,2018-01-12,0.62
9025,9025,13650.0,272,2018-01-12,95.59
9026,9026,13647.0,272,2018-01-12,94.08
9027,9027,13620.0,272,2018-01-12,95.99
9028,9028,13600.0,272,2018-01-12,95.79
9029,9029,13580.0,272,2018-01-12,95.57
9030,9030,13549.0,272,2018-01-12,84.97
9031,9031,13490.0,272,2018-01-12,7.81
9032,9032,13473.0,272,2018-01-12,91.55
9033,9033,13468.0,272,2018-01-12,97.94
9034,9034,13458.0,272,2018-01-12,69.87
9035,9035,13442.0,272,2018-01-12,20.42
9036,9036,13440.0,272,2018-01-12,92.07
9037,9037,13433.0,272,2018-01-12,91.2
9038,9038,13430.0,272,2018-01-12,89.42
9039,9039,13300.0,272,2018-01-12,94.76
9040,9040,13268.0,272,2018-01-12,94.56
9041,9041,13248.0,272,2018-01-12,95.75
9042,9042,13244.0,272,2018-01-12,95.89
9043,9043,13222.0,272,2018-01-12,15.58
9044,9044,13212.0,272,2018-01-12,95.7
9045,9045,13188.0,272,2018-01-12,95.76
9046,9046,13160.0,272,2018-01-12,84.57
9047,9047,13140.0,272,2018-01-12,87.1
9048,9048,13074.0,272,2018-01-12,77.92
9049,9049,13062.0,272,2018-01-12,58.26
9050,9050,13052.0,272,2018-01-12,84.83
9051,9051,13042.0,272,2018-01-12,96.09
9052,9052,13030.0,272,2018-01-12,74.92
9053,9053,13006.0,272,2018-01-12,94.94
9054,9054,13780.0,272,2018-01-12,97.01
9055,9055,13760.0,272,2018-01-12,90.11
9056,9056,13744.0,272,2018-01-12,94.95
9057,9057,13688.0,272,2018-01-12,99.37
9058,9058,13683.0,272,2018-01-12,35.12
9059,9059,13673.0,272,2018-01-12,5.8
9060,9060,13670.0,272,2018-01-12,90.65
9061,9061,13667.0,272,2018-01-12,86.54
9062,9062,13873.0,272,2018-01-12,60.0
9063,9063,13838.0,272,2018-01-12,54.88
9064,9064,13836.0,272,2018-01-12,81.01
9065,9065,13810.0,272,2018-01-12,34.79
9066,9066,13894.0,272,2018-01-12,94.65
9067,9067,13000.0,272,2018-01-12,88.24
9068,9068,15407.0,272,2018-01-12,99.19
9069,9069,15403.0,272,2018-01-12,97.76
9070,9070,15401.0,272,2018-01-12,99.25
9071,9071,15380.0,272,2018-01-12,99.7
9072,9072,15377.0,272,2018-01-12,97.7
9073,9073,15368.0,272,2018-01-12,98.98
9074,9074,15367.0,272,2018-01-12,99.28
9075,9075,15362.0,272,2018-01-12,98.95
9076,9076,15332.0,272,2018-01-12,99.76
9077,9077,15325.0,272,2018-01-12,99.75
9078,9078,15322.0,272,2018-01-12,99.61
9079,9079,15317.0,272,2018-01-12,99.49
9080,9080,15299.0,272,2018-01-12,99.54
9081,9081,15296.0,272,2018-01-12,99.3
9082,9082,15293.0,272,2018-01-12,100.0
9083,9083,15276.0,272,2018-01-12,99.16
9084,9084,15272.0,272,2018-01-12,99.49
9085,9085,15248.0,272,2018-01-12,99.32
9086,9086,15244.0,272,2018-01-12,97.81
9087,9087,15238.0,272,2018-01-12,99.68
9088,9088,15236.0,272,2018-01-12,100.0
9089,9089,15232.0,272,2018-01-12,97.03
9090,9090,15226.0,272,2018-01-12,98.95
9091,9091,15224.0,272,2018-01-12,99.49
9092,9092,15223.0,272,2018-01-12,92.14
9093,9093,15218.0,272,2018-01-12,97.37
9094,9094,15215.0,272,2018-01-12,99.55
9095,9095,15212.0,272,2018-01-12,98.16
9096,9096,15204.0,272,2018-01-12,98.7
9097,9097,15189.0,272,2018-01-12,99.43
9098,9098,15187.0,272,2018-01-12,99.32
9099,9099,15185.0,272,2018-01-12,99.18
9100,9100,15183.0,272,2018-01-12,98.28
9101,9101,15180.0,272,2018-01-12,98.37
9102,9102,15176.0,272,2018-01-12,99.64
9103,9103,15172.0,272,2018-01-12,99.27
9104,9104,15162.0,272,2018-01-12,99.8
9105,9105,15135.0,272,2018-01-12,99.19
9106,9106,15131.0,272,2018-01-12,97.7
9107,9107,15114.0,272,2018-01-12,96.15
9108,9108,15109.0,272,2018-01-12,100.0
9109,9109,15106.0,272,2018-01-12,99.35
9110,9110,15104.0,272,2018-01-12,93.51
9111,9111,15097.0,272,2018-01-12,99.42
9112,9112,15092.0,272,2018-01-12,99.18
9113,9113,15090.0,272,2018-01-12,100.0
9114,9114,15087.0,272,2018-01-12,99.57
9115,9115,15051.0,272,2018-01-12,99.5
9116,9116,15047.0,272,2018-01-12,97.16
9117,9117,15022.0,272,2018-01-12,100.0
9118,9118,15897.0,272,2018-01-12,98.54
9119,9119,15879.0,272,2018-01-12,97.35
9120,9120,15861.0,272,2018-01-12,99.07
9121,9121,15842.0,272,2018-01-12,96.97
9122,9122,15839.0,272,2018-01-12,95.08
9123,9123,15837.0,272,2018-01-12,99.57
9124,9124,15835.0,272,2018-01-12,99.29
9125,9125,15832.0,272,2018-01-12,97.47
9126,9126,15822.0,272,2018-01-12,98.9
9127,9127,15820.0,272,2018-01-12,98.88
9128,9128,15816.0,272,2018-01-12,98.57
9129,9129,15814.0,272,2018-01-12,99.54
9130,9130,15810.0,272,2018-01-12,96.83
9131,9131,15808.0,272,2018-01-12,99.17
9132,9132,15806.0,272,2018-01-12,99.64
9133,9133,15804.0,272,2018-01-12,98.82
9134,9134,15798.0,272,2018-01-12,100.0
9135,9135,15790.0,272,2018-01-12,99.79
9136,9136,15778.0,272,2018-01-12,97.84
9137,9137,15776.0,272,2018-01-12,98.55
9138,9138,15774.0,272,2018-01-12,100.0
9139,9139,15764.0,272,2018-01-12,100.0
9140,9140,15763.0,272,2018-01-12,99.61
9141,9141,15762.0,272,2018-01-12,98.05
9142,9142,15761.0,272,2018-01-12,98.64
9143,9143,15759.0,272,2018-01-12,99.59
9144,9144,15757.0,272,2018-01-12,99.78
9145,9145,15755.0,272,2018-01-12,99.51
9146,9146,15753.0,272,2018-01-12,99.61
9147,9147,15740.0,272,2018-01-12,99.44
9148,9148,15723.0,272,2018-01-12,98.95
9149,9149,15720.0,272,2018-01-12,99.6
9150,9150,15696.0,272,2018-01-12,99.6
9151,9151,15693.0,272,2018-01-12,99.51
9152,9152,15690.0,272,2018-01-12,98.61
